run_idx,scheduler_mode,scheduling_policy_value,arrival_rate_rps,max_batch_size,batch_timeout_ms,batch_id,dispatch_time_ms,finish_time_ms,batch_size,batch_runtime_ms,prompt_len,max_new_tokens,tokens_generated_total,phase,tokens_scheduled,active_requests,padding_waste_tokens,padding_waste_bytes_est,padding_waste_pct
0,continuous,32.0,4.0,2,-1.0,172,2041.7421519982781,2054.4426239985114,2,12.700472000233276,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,173,2054.4426239985114,2066.487996998603,2,12.045373000091786,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,174,2066.487996998603,2078.828934998455,2,12.34093799985203,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,175,2078.828934998455,2090.71453399838,2,11.885598999924696,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,176,2090.71453399838,2102.987051998298,2,12.272517999917909,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,177,2102.987051998298,2114.770780998242,2,11.783728999944287,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,178,2114.770780998242,2127.288304998274,2,12.517524000031699,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,179,2127.288304998274,2142.629041998134,2,15.340736999860383,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,180,2142.629041998134,2155.22139399809,2,12.592351999956009,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,181,2155.22139399809,2167.213951998292,2,11.992558000201825,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,182,2167.213951998292,2178.654080998058,2,11.440128999765875,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,183,2178.654080998058,2190.8305449978798,2,12.176463999821863,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,184,2190.8305449978798,2203.0220209981053,2,12.19147600022552,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,185,2203.0220209981053,2215.177876998496,2,12.155856000390486,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,186,2215.177876998496,2227.263190998201,2,12.08531399970525,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,187,2227.263190998201,2239.3353559982643,2,12.07216500006325,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,188,2239.3353559982643,2251.6975369981083,2,12.362180999843986,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,189,2251.6975369981083,2264.516837998144,2,12.81930100003592,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,190,2264.516837998144,2275.8768529979534,2,11.36001499980921,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,191,2275.8768529979534,2289.7693699978845,2,13.892516999931104,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,192,2289.7693699978845,2303.8125759981085,2,14.043206000224018,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,193,2303.8125759981085,2316.5910379980232,2,12.778461999914725,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,194,2316.5910379980232,2328.3828179983175,2,11.791780000294239,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,195,2328.3828179983175,2340.5846359983116,2,12.201817999994091,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,196,2340.5846359983116,2352.507351998156,2,11.922715999844513,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,197,2352.507351998156,2364.2161579978165,2,11.708805999660399,470,92,2,decode,2,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,198,2364.2161579978165,2371.3783909975064,1,7.162232999689877,145,37,32,prefill,32,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,199,2371.3783909975064,2383.3281839974916,1,11.94979299998522,145,37,32,prefill,32,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,200,2383.3281839974916,2396.4218229975813,1,13.093639000089752,145,37,32,prefill,32,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,201,2396.4218229975813,2408.3842979976,1,11.962475000018458,145,37,32,prefill,32,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,202,2408.3842979976,2421.046954997564,1,12.662656999964383,145,37,17,prefill,17,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,203,2421.046954997564,2433.494354997947,2,12.447400000382913,470,92,2,decode,2,2,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,204,2433.494354997947,2445.8888399981333,2,12.39448500018625,470,92,2,decode,2,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,205,2445.8888399981333,2456.3281029982136,1,10.439263000080246,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,206,2456.3281029982136,2467.1569559982345,1,10.8288530000209,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,207,2467.1569559982345,2480.5605749979804,1,13.403618999745959,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,208,2480.5605749979804,2492.2948739977073,1,11.734298999726889,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,209,2492.2948739977073,2502.6972979976563,1,10.402423999948951,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,210,2502.6972979976563,2513.4867349979686,1,10.789437000312319,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,211,2513.4867349979686,2523.929427998155,1,10.44269300018641,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,212,2523.929427998155,2534.8077499984356,1,10.878322000280605,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,213,2534.8077499984356,2545.2631559983274,1,10.45540599989181,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,214,2545.2631559983274,2556.4764659984576,1,11.21331000013015,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,215,2556.4764659984576,2566.6261699984716,1,10.149704000014026,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,216,2566.6261699984716,2577.5724269983584,1,10.946256999886828,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,217,2577.5724269983584,2588.636970998323,1,11.064543999964371,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,218,2588.636970998323,2599.514216998159,1,10.877245999836305,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,219,2599.514216998159,2609.7435499982566,1,10.22933300009754,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,220,2609.7435499982566,2620.416759998079,1,10.673209999822575,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,221,2620.416759998079,2630.398163998052,1,9.981403999972827,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,222,2630.398163998052,2640.878120997968,1,10.479956999915885,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,223,2640.878120997968,2652.112467997995,1,11.2343470000269,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,224,2652.112467997995,2665.219374998287,1,13.106907000292267,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,225,2665.219374998287,2676.3399819978986,1,11.120606999611482,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,226,2676.3399819978986,2686.7352699978255,1,10.39528799992695,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,227,2686.7352699978255,2697.41535799767,1,10.680087999844545,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,228,2697.41535799767,2707.472560997303,1,10.057202999632864,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,229,2707.472560997303,2718.125078997218,1,10.65251799991529,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,230,2718.125078997218,2728.1144749972555,1,9.989396000037232,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,231,2728.1144749972555,2738.557356997262,1,10.442882000006648,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,232,2738.557356997262,2748.6478769969835,1,10.090519999721437,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,233,2748.6478769969835,2759.2619609968096,1,10.614083999826107,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,234,2759.2619609968096,2770.1607619969764,1,10.898801000166713,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,235,2770.1607619969764,2782.4812639969423,1,12.320501999965927,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,236,2782.4812639969423,2795.1777949970165,1,12.696531000074174,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,237,2795.1777949970165,2805.8152889971097,1,10.637494000093284,145,37,1,decode,1,1,0,0,0.0
0,continuous,32.0,4.0,2,-1.0,238,2805.8152889971097,2815.9738339973046,1,10.158545000194863,145,37,1,decode,1,0,0,0,0.0
